state,date,cases,deaths,incidence
HI,2020-07-19 00:00:00,1381,24,97.5370654974461
ID,2020-07-19 00:00:00,14874,119,832.3144373595813
IL,2020-07-19 00:00:00,162750,7488,1284.3457937103121
IN,2020-07-19 00:00:00,56571,2822,840.3024322292546
IA,2020-07-19 00:00:00,38813,793,1230.1787282057132
KS,2020-07-19 00:00:00,21996,309,755.0164520542586
KY,2020-07-19 00:00:00,23161,670,518.4130530591652
LA,2020-07-19 00:00:00,91706,3543,1972.6836680653091
ME,2020-07-19 00:00:00,3687,117,274.2870916194767
MD,2020-07-19 00:00:00,78131,3377,1292.3442855063452
MA,2020-07-19 00:00:00,113534,8431,1647.2100193500098
MI,2020-07-19 00:00:00,81868,6366,819.7574071602307
MN,2020-07-19 00:00:00,46204,1581,819.2733142871733
MS,2020-07-19 00:00:00,42638,1355,1432.6567655046842
MO,2020-07-19 00:00:00,33521,1136,546.1734133581689
MT,2020-07-19 00:00:00,2533,37,236.9996388398713
NE,2020-07-19 00:00:00,22583,301,1167.4372727987065
NV,2020-07-19 00:00:00,35765,647,1161.142487588291
NH,2020-07-19 00:00:00,6203,398,456.1998836517466
NJ,2020-07-19 00:00:00,176783,15706,1990.3086963913174
NM,2020-07-19 00:00:00,16971,571,809.3649982902756
NY,2020-07-19 00:00:00,406807,32495,2091.1698377484718
NC,2020-07-19 00:00:00,99803,1652,951.5846745697307
ND,2020-07-19 00:00:00,5019,92,658.6078298091231
OH,2020-07-19 00:00:00,74932,3174,641.0416541906562
OK,2020-07-19 00:00:00,25266,451,638.5187053430516
OR,2020-07-19 00:00:00,14579,260,345.6592954942425
PA,2020-07-19 00:00:00,105384,7022,823.1845848328725
PR,2020-07-19 00:00:00,12063,178,411.2281687375231
RI,2020-07-19 00:00:00,17793,990,1679.5974176885877
SC,2020-07-19 00:00:00,69986,1155,1359.290883121494
SD,2020-07-19 00:00:00,7906,118,893.6776769354068
TN,2020-07-19 00:00:00,78115,843,1143.8425789121789
TX,2020-07-19 00:00:00,335257,4012,1156.2228442032856
UT,2020-07-19 00:00:00,34117,243,1064.1748893778397
VT,2020-07-19 00:00:00,1350,56,216.34996770776408
VA,2020-07-19 00:00:00,77430,2027,907.1504615009352
WA,2020-07-19 00:00:00,46946,1447,616.5024249191682
WV,2020-07-19 00:00:00,4990,100,278.4369808949824
WI,2020-07-19 00:00:00,42315,844,726.7579160193143
WY,2020-07-19 00:00:00,2126,25,367.3377001480754
AL,2020-05-24 00:00:00,14478,551,295.27745740778704
AK,2020-05-24 00:00:00,407,10,55.635675180610896
AZ,2020-05-24 00:00:00,16377,801,224.99844409392483
AR,2020-05-24 00:00:00,5922,116,196.23540826375736
CA,2020-05-24 00:00:00,94020,3754,237.95168396371932
CO,2020-05-24 00:00:00,24174,1332,419.7796183051281
CT,2020-05-24 00:00:00,40468,3693,1135.0558875063914
DE,2020-05-24 00:00:00,8809,326,904.6339770211264
DC,2020-05-24 00:00:00,8110,432,1149.1337571856286
FL,2020-05-24 00:00:00,50867,2237,236.8359385348652
GA,2020-05-24 00:00:00,42902,1827,404.0716848146674
HI,2020-05-24 00:00:00,643,17,45.41370971387244
ID,2020-05-24 00:00:00,2626,79,146.9448509147681
IL,2020-05-24 00:00:00,110304,4856,870.4668413482167
IN,2020-05-24 00:00:00,31376,1976,466.05732820040464
IA,2020-05-24 00:00:00,17251,456,546.7707531053194
KS,2020-05-24 00:00:00,9004,205,309.0638358927325
KY,2020-05-24 00:00:00,8571,391,191.84483734597407
LA,2020-05-24 00:00:00,37169,2691,799.5406980821264
ME,2020-05-24 00:00:00,2055,78,152.87767108164485
MD,2020-05-24 00:00:00,46313,2277,766.0511307247489
MA,2020-05-24 00:00:00,92675,6372,1344.5768540108
MI,2020-05-24 00:00:00,54679,5228,547.5095918565771
MN,2020-05-24 00:00:00,20573,878,364.7933056624971
MS,2020-05-24 00:00:00,13260,625,445.5422090762257
MO,2020-05-24 00:00:00,12149,686,197.94936901907445
MT,2020-05-24 00:00:00,479,16,44.81753928318136
NE,2020-05-24 00:00:00,12134,147,627.2720129362575
NV,2020-05-24 00:00:00,7881,380,255.86366404818455
NH,2020-05-24 00:00:00,4149,209,305.1383713156693
NJ,2020-05-24 00:00:00,154154,11138,1735.5404466691211
NM,2020-05-24 00:00:00,6943,317,331.1190373654695
NY,2020-05-24 00:00:00,361515,29141,1858.3487105522736
NC,2020-05-24 00:00:00,23365,784,222.7766291726878
ND,2020-05-24 00:00:00,2418,53,317.29701782794575
OH,2020-05-24 00:00:00,31911,1969,272.99792114020755
OK,2020-05-24 00:00:00,6037,311,152.56619267616568
OR,2020-05-24 00:00:00,3927,148,93.10680111159135
PA,2020-05-24 00:00:00,71563,5136,558.9990742844725
PR,2020-05-24 00:00:00,3189,127,108.71314184729843
RI,2020-05-24 00:00:00,14065,608,1327.68716235542
SC,2020-05-24 00:00:00,10096,435,196.08779978845203
SD,2020-05-24 00:00:00,4563,50,515.7919605181205
TN,2020-05-24 00:00:00,20111,336,294.48656601808653
TX,2020-05-24 00:00:00,55861,1528,192.6515010873441
UT,2020-05-24 00:00:00,8392,97,261.76263070196177
VT,2020-05-24 00:00:00,956,54,153.20782898416482
VA,2020-05-24 00:00:00,36244,1171,424.6256144471121
WA,2020-05-24 00:00:00,19828,1061,260.38448603283064
WV,2020-05-24 00:00:00,1759,72,98.15043074033548
WI,2020-05-24 00:00:00,15277,510,262.38167749089126
WY,2020-05-24 00:00:00,838,12,144.79256478085006
AL,2020-05-25 00:00:00,14986,566,305.63806994841116
AK,2020-05-25 00:00:00,408,10,55.77237217122664
AZ,2020-05-25 00:00:00,16575,807,227.71870372209827
AR,2020-05-25 00:00:00,6029,117,199.7810328304953
CA,2020-05-25 00:00:00,96400,3769,243.97513650396232
CO,2020-05-25 00:00:00,24256,1333,421.2035418883588
CT,2020-05-25 00:00:00,40873,3742,1146.4154218159715
DE,2020-05-25 00:00:00,8965,332,920.6542858433872
DC,2020-05-25 00:00:00,8225,440,1165.4285022012075
FL,2020-05-25 00:00:00,51746,2252,240.92854847789602
GA,2020-05-25 00:00:00,43400,1848,408.76208850302004
HI,2020-05-25 00:00:00,643,17,45.41370971387244
ID,2020-05-25 00:00:00,2626,79,146.9448509147681
IL,2020-05-25 00:00:00,112017,4885,883.9850247253336
IN,2020-05-25 00:00:00,31715,1984,471.0928150138907
IA,2020-05-25 00:00:00,17557,456,556.469428570523
KS,2020-05-25 00:00:00,9125,207,313.2171815327836
KY,2020-05-25 00:00:00,8571,391,191.84483734597407
LA,2020-05-25 00:00:00,37809,2691,813.3077094833627
ME,2020-05-25 00:00:00,2074,78,154.29113860016128
MD,2020-05-25 00:00:00,47152,2302,779.9288086699926
MA,2020-05-25 00:00:00,93271,6416,1353.2239304067045
MI,2020-05-25 00:00:00,54881,5241,549.5322502364859
MN,2020-05-25 00:00:00,21315,890,377.9501924948294
MS,2020-05-25 00:00:00,13458,635,452.19510179093857
MO,2020-05-25 00:00:00,12476,689,203.277333762612
MT,2020-05-25 00:00:00,479,16,44.81753928318136
NE,2020-05-25 00:00:00,12362,147,639.058564687491
NV,2020-05-25 00:00:00,7956,394,258.2986056550383
NH,2020-05-25 00:00:00,4197,210,308.66853323978404
NJ,2020-05-25 00:00:00,155092,11147,1746.100905294753
NM,2020-05-25 00:00:00,7026,320,335.07739543854075
NY,2020-05-25 00:00:00,362764,29229,1864.7691289013874
NC,2020-05-25 00:00:00,24057,790,229.37459310966614
ND,2020-05-25 00:00:00,2457,54,322.4147116638804
OH,2020-05-25 00:00:00,32477,1987,277.8400390107023
OK,2020-05-25 00:00:00,6090,313,153.90560102664386
OR,2020-05-25 00:00:00,3949,148,93.62840784050785
PA,2020-05-25 00:00:00,71925,5146,561.8267598886392
PR,2020-05-25 00:00:00,3260,129,111.13353478275098
RI,2020-05-25 00:00:00,14065,608,1327.68716235542
SC,2020-05-25 00:00:00,10178,440,197.6804304919636
SD,2020-05-25 00:00:00,4586,50,518.3918323331362
TN,2020-05-25 00:00:00,20535,338,300.6952231704742
TX,2020-05-25 00:00:00,56409,1533,194.54142469407986
UT,2020-05-25 00:00:00,8521,98,265.786388967042
VT,2020-05-25 00:00:00,962,54,154.16938439619932
VA,2020-05-25 00:00:00,37727,1208,442.00007052881034
WA,2020-05-25 00:00:00,20065,1070,263.4968081626361
WV,2020-05-25 00:00:00,1774,72,98.98741565284544
WI,2020-05-25 00:00:00,15584,514,267.6543864644924
WY,2020-05-25 00:00:00,843,12,145.65648223180978
AL,2020-06-17 00:00:00,27312,790,557.0256884045779
AK,2020-06-17 00:00:00,695,12,95.00440847794736
AZ,2020-06-17 00:00:00,40937,1249,562.4205474673627
AR,2020-06-17 00:00:00,13606,197,450.8576435050123
CA,2020-06-17 00:00:00,162798,5271,412.01933892709604
CO,2020-06-17 00:00:00,29656,1631,514.9741193206287
CT,2020-06-17 00:00:00,45429,4219,1274.2031707405322
DE,2020-06-17 00:00:00,10444,426,1072.5391367928985
DC,2020-06-17 00:00:00,9847,523,1395.2552536383332
FL,2020-06-17 00:00:00,82719,3018,385.1383411576369
GA,2020-06-17 00:00:00,60030,2575,565.3914325538316
HI,2020-06-17 00:00:00,744,17,52.54712290376531
ID,2020-06-17 00:00:00,3632,88,203.23827057213924
IL,2020-06-17 00:00:00,134185,6485,1058.9243645408183
IN,2020-06-17 00:00:00,41013,2475,609.2047807713919
IA,2020-06-17 00:00:00,24460,675,775.2601368590871
KS,2020-06-17 00:00:00,11644,247,399.6822862211214
KY,2020-06-17 00:00:00,12995,518,290.86730385146814
LA,2020-06-17 00:00:00,48634,3062,1046.1638007620902
ME,2020-06-17 00:00:00,2836,102,210.9786253953989
MD,2020-06-17 00:00:00,62969,2996,1041.5536383004062
MA,2020-06-17 00:00:00,106151,7733,1540.0936350698723
MI,2020-06-17 00:00:00,66497,6036,665.8451202415333
MN,2020-06-17 00:00:00,31296,1357,554.9298252084533
MS,2020-06-17 00:00:00,20641,938,693.5472652746887
MO,2020-06-17 00:00:00,17069,909,278.1132422245931
MT,2020-06-17 00:00:00,630,20,58.94582410940346
NE,2020-06-17 00:00:00,17231,234,890.7634790592264
NV,2020-06-17 00:00:00,11854,473,384.8506374352468
NH,2020-06-17 00:00:00,5436,330,399.79083790599617
NJ,2020-06-17 00:00:00,167703,12835,1888.0816555376543
NM,2020-06-17 00:00:00,10065,452,480.0105301862956
NY,2020-06-17 00:00:00,385142,30939,1979.802052693592
NC,2020-06-17 00:00:00,46934,1181,447.4983228585888
ND,2020-06-17 00:00:00,3166,74,415.45176114279417
OH,2020-06-17 00:00:00,42422,2611,362.91930088715134
OK,2020-06-17 00:00:00,8904,364,225.02060288033448
OR,2020-06-17 00:00:00,6218,183,147.4250291092119
PA,2020-06-17 00:00:00,84289,6319,658.4055024574698
PR,2020-06-17 00:00:00,6003,147,204.64251819044603
RI,2020-06-17 00:00:00,16213,876,1530.4509038939511
SC,2020-06-17 00:00:00,20556,617,399.24532611444334
SD,2020-06-17 00:00:00,6050,78,683.8793252541375
TN,2020-06-17 00:00:00,32114,498,470.2472070560803
TX,2020-06-17 00:00:00,97699,2089,336.94096068334665
UT,2020-06-17 00:00:00,15344,149,478.6088900727957
VT,2020-06-17 00:00:00,1130,55,181.09293593316548
VA,2020-06-17 00:00:00,55775,1583,653.4459123106632
WA,2020-06-17 00:00:00,26784,1226,351.73179715066254
WV,2020-06-17 00:00:00,2376,88,132.5784101415788
WI,2020-06-17 00:00:00,23456,713,402.8555755204782
WY,2020-06-17 00:00:00,1114,18,192.48080807382686
AL,2020-06-16 00:00:00,26912,785,548.8677257741651
AK,2020-06-16 00:00:00,675,12,92.27046866563231
AZ,2020-06-16 00:00:00,39185,1228,538.3503713635247
AR,2020-06-16 00:00:00,13191,188,437.10592205458016
CA,2020-06-16 00:00:00,158961,5200,402.30841985276317
CO,2020-06-16 00:00:00,29427,1617,510.99755224063057
CT,2020-06-16 00:00:00,45349,4210,1271.9593121114794
DE,2020-06-16 00:00:00,10403,424,1068.3286710126888
DC,2020-06-16 00:00:00,9818,520,1391.146144025709
FL,2020-06-16 00:00:00,80109,2993,372.98622289676047
GA,2020-06-16 00:00:00,59078,2529,556.4250383544105
HI,2020-06-16 00:00:00,736,17,51.982100076843096
ID,2020-06-16 00:00:00,3462,88,193.72546605747414
IL,2020-06-16 00:00:00,133639,6398,1054.6155915554677
IN,2020-06-16 00:00:00,40786,2447,605.8329356189987
IA,2020-06-16 00:00:00,24179,665,766.3538368403871
KS,2020-06-16 00:00:00,11411,246,391.68452147622946
KY,2020-06-16 00:00:00,12647,505,283.0780139907285
LA,2020-06-16 00:00:00,47706,3042,1026.2016342302973
ME,2020-06-16 00:00:00,2819,101,209.7139439314632
MD,2020-06-16 00:00:00,62409,2982,1032.2908258458933
MA,2020-06-16 00:00:00,105885,7664,1536.2343694300894
MI,2020-06-16 00:00:00,66269,6034,663.5621196939137
MN,2020-06-16 00:00:00,30882,1344,547.5889206955346
MS,2020-06-16 00:00:00,20152,915,677.1166362974434
MO,2020-06-16 00:00:00,16857,891,274.6590265498838
MT,2020-06-16 00:00:00,614,19,57.44878730662496
NE,2020-06-16 00:00:00,17038,231,880.7862663926121
NV,2020-06-16 00:00:00,11683,467,379.29897057162043
NH,2020-06-16 00:00:00,5364,326,394.49559501982407
NJ,2020-06-16 00:00:00,167426,12792,1884.9630552825365
NM,2020-06-16 00:00:00,9933,447,473.71531011827864
NY,2020-06-16 00:00:00,384575,30909,1976.8874192236576
NC,2020-06-16 00:00:00,45907,1169,437.70625788275527
ND,2020-06-16 00:00:00,3124,74,409.9403985502492
OH,2020-06-16 00:00:00,42010,2599,359.39464971640245
OK,2020-06-16 00:00:00,8645,363,218.47519226196
OR,2020-06-16 00:00:00,6098,182,144.57990149694018
PA,2020-06-16 00:00:00,83978,6276,655.9761924494702
PR,2020-06-16 00:00:00,5951,147,202.86983604053714
RI,2020-06-16 00:00:00,16164,865,1525.8254740357631
SC,2020-06-16 00:00:00,19990,607,388.2522897950828
SD,2020-06-16 00:00:00,5966,77,674.3841412340802
TN,2020-06-16 00:00:00,31751,493,464.93177652231435
TX,2020-06-16 00:00:00,93569,2049,322.6975583187143
UT,2020-06-16 00:00:00,14937,145,465.913776786845
VT,2020-06-16 00:00:00,1131,55,181.25319516850456
VA,2020-06-16 00:00:00,55331,1570,648.2441196604448
WA,2020-06-16 00:00:00,26531,1231,348.40936044669314
WV,2020-06-16 00:00:00,2341,88,130.6254453457222
WI,2020-06-16 00:00:00,23198,703,398.4244389889177
WY,2020-06-16 00:00:00,1089,18,188.16122081902833
AL,2020-04-18 00:00:00,4712,153,100.49271715714805
AK,2020-04-18 00:00:00,314,9,52.530409921221114
AZ,2020-04-18 00:00:00,4724,180,64.90154789642186
AR,2020-04-18 00:00:00,1744,38,67.36121330523011
CA,2020-04-18 00:00:00,30491,1140,77.76606266683194
CO,2020-04-18 00:00:00,9047,389,159.648818480511
CT,2020-04-18 00:00:00,17550,1086,492.2464867484722
DE,2020-04-18 00:00:00,2538,67,260.6381012237051
DC,2020-04-18 00:00:00,2666,91,377.7546974916011
FL,2020-04-18 00:00:00,25492,748,120.06062750846505
GA,2020-04-18 00:00:00,17669,673,174.26092469243477
HI,2020-04-18 00:00:00,574,9,40.542850402532586
ID,2020-04-18 00:00:00,1655,43,102.76330846937313
IL,2020-04-18 00:00:00,29160,1259,248.47360432350888
IN,2020-04-18 00:00:00,10641,545,162.60711730481415
IA,2020-04-18 00:00:00,2513,74,95.88993529623428
KS,2020-04-18 00:00:00,1821,85,74.67742305887911
KY,2020-04-18 00:00:00,2707,144,79.07567632780388
LA,2020-04-18 00:00:00,23580,1267,512.9135447024382
ME,2020-04-18 00:00:00,847,32,72.14613894647898
MD,2020-04-18 00:00:00,12326,421,207.3919777364056
MA,2020-04-18 00:00:00,36372,1404,529.9127068906134
MI,2020-04-18 00:00:00,30791,2308,386.46917340078943
MN,2020-04-18 00:00:00,2209,121,44.65832640243116
MS,2020-04-18 00:00:00,3974,152,137.26139003580406
MO,2020-04-18 00:00:00,5579,197,95.2136171002905
MT,2020-04-18 00:00:00,426,10,49.192424366647536
NE,2020-04-18 00:00:00,1249,24,81.88703391919606
NV,2020-04-18 00:00:00,3626,151,120.19768641000404
NH,2020-04-18 00:00:00,1342,38,101.04295605610218
NJ,2020-04-18 00:00:00,81420,4070,916.665822280316
NM,2020-04-18 00:00:00,1798,53,107.82395310917386
NY,2020-04-18 00:00:00,241712,17671,1433.5546029971488
NC,2020-04-18 00:00:00,6328,187,63.803990270093145
ND,2020-04-18 00:00:00,528,9,87.06865561378456
OH,2020-04-18 00:00:00,10222,451,91.48136812166969
OK,2020-04-18 00:00:00,2465,136,67.39329304134858
OR,2020-04-18 00:00:00,1844,72,46.018616077467
PA,2020-04-18 00:00:00,31652,1042,251.45586926455672
PR,2020-04-18 00:00:00,1118,60,38.11266622304159
RI,2020-04-18 00:00:00,4491,137,423.9348059820968
SC,2020-04-18 00:00:00,4248,119,84.28613237168835
SD,2020-04-18 00:00:00,1542,7,209.54161751996216
TN,2020-04-18 00:00:00,6589,142,100.36666047721157
TX,2020-04-18 00:00:00,18704,476,81.37636389922785
UT,2020-04-18 00:00:00,2917,25,101.78367427549357
VT,2020-04-18 00:00:00,803,38,131.5119286068743
VA,2020-04-18 00:00:00,8053,258,101.84350271839823
WA,2020-04-18 00:00:00,11776,613,155.98584417867215
WV,2020-04-18 00:00:00,785,16,59.33493474668896
WI,2020-04-18 00:00:00,4199,212,81.14682357242755
WY,2020-04-18 00:00:00,309,2,62.143029522966785
AL,2020-04-19 00:00:00,4888,157,104.24626516641335
AK,2020-04-19 00:00:00,319,9,53.36688141678196
AZ,2020-04-19 00:00:00,4933,184,67.77293305949387
AR,2020-04-19 00:00:00,1781,39,68.79032161503143
CA,2020-04-19 00:00:00,31431,1177,80.1634946601028
CO,2020-04-19 00:00:00,9730,420,171.70144841553798
CT,2020-04-19 00:00:00,17962,1127,503.8023586880944
DE,2020-04-19 00:00:00,2538,67,260.6381012237051
DC,2020-04-19 00:00:00,2793,96,395.7497637261973
FL,2020-04-19 00:00:00,26314,774,123.9320317063294
GA,2020-04-19 00:00:00,18301,687,180.4940394360885
HI,2020-04-19 00:00:00,580,10,40.9666432638831
ID,2020-04-19 00:00:00,1668,44,103.57051270508421
IL,2020-04-19 00:00:00,30357,1290,258.6732924022208
IN,2020-04-19 00:00:00,11211,562,171.31739423966462
IA,2020-04-19 00:00:00,2902,75,110.7332241264114
KS,2020-04-19 00:00:00,1905,93,78.12218062996416
KY,2020-04-19 00:00:00,2960,146,86.46619945707405
LA,2020-04-19 00:00:00,23928,1296,520.4832611382503
ME,2020-04-19 00:00:00,867,34,73.84970775277128
MD,2020-04-19 00:00:00,12847,461,216.1580997874089
MA,2020-04-19 00:00:00,38077,1706,554.753275604143
MI,2020-04-19 00:00:00,31424,2391,394.41418937177775
MN,2020-04-19 00:00:00,2356,134,47.630157086522324
MS,2020-04-19 00:00:00,4274,159,147.62334700881388
MO,2020-04-19 00:00:00,5743,199,98.01251174170434
MT,2020-04-19 00:00:00,433,10,50.0007505886347
NE,2020-04-19 00:00:00,1474,28,96.63850119847477
NV,2020-04-19 00:00:00,3728,158,123.57886788099701
NH,2020-04-19 00:00:00,1390,38,104.65701111623102
NJ,2020-04-19 00:00:00,85301,4362,960.3600013059844
NM,2020-04-19 00:00:00,1845,55,110.64248803471956
NY,2020-04-19 00:00:00,247815,18298,1469.750504491868
NC,2020-04-19 00:00:00,6601,200,66.55659604501972
ND,2020-04-19 00:00:00,585,9,96.46811275390905
OH,2020-04-19 00:00:00,11602,471,103.83162130185987
OK,2020-04-19 00:00:00,2567,140,70.18198102926647
OR,2020-04-19 00:00:00,1910,74,47.665703203883936
PA,2020-04-19 00:00:00,32902,1276,261.38635822514993
PR,2020-04-19 00:00:00,1213,62,41.351220150759794
RI,2020-04-19 00:00:00,4706,150,444.23005944149355
SC,2020-04-19 00:00:00,4377,120,86.84566887732578
SD,2020-04-19 00:00:00,1635,7,222.179341533812
TN,2020-04-19 00:00:00,7070,148,107.6934723894196
TX,2020-04-19 00:00:00,19260,490,83.7953789937515
UT,2020-04-19 00:00:00,3069,27,107.08745161175513
VT,2020-04-19 00:00:00,813,38,133.14968612377191
VA,2020-04-19 00:00:00,8542,277,108.02771640637744
WA,2020-04-19 00:00:00,12255,636,162.33071674674142
WV,2020-04-19 00:00:00,890,18,67.27145468095945
WI,2020-04-19 00:00:00,4346,220,83.98763878203624
WY,2020-04-19 00:00:00,313,2,62.94747003459094
AL,2020-06-29 00:00:00,37175,929,758.1806519639786
AK,2020-06-29 00:00:00,901,14,123.16398854479219
AZ,2020-06-29 00:00:00,74545,1598,1024.1502726373344
AR,2020-06-29 00:00:00,20257,265,671.2496901720589
CA,2020-06-29 00:00:00,223646,5983,566.0172549643687
CO,2020-06-29 00:00:00,32494,1681,564.2557672378106
CT,2020-06-29 00:00:00,46362,4320,1300.3721720018616
DE,2020-06-29 00:00:00,11376,507,1168.2502125771746
DC,2020-06-29 00:00:00,10292,551,1458.3088321768787
FL,2020-06-29 00:00:00,146341,3447,681.3613557145243
GA,2020-06-29 00:00:00,79417,2784,747.987529554017
HI,2020-06-29 00:00:00,900,18,63.56506802874837
ID,2020-06-29 00:00:00,5752,91,321.8685386373747
IL,2020-06-29 00:00:00,142461,6902,1124.2346305239003
IN,2020-06-29 00:00:00,45228,2624,671.8141522134083
IA,2020-06-29 00:00:00,28845,711,914.2427901758124
KS,2020-06-29 00:00:00,14209,273,487.72634875609015
KY,2020-06-29 00:00:00,15347,560,343.5121594619838
LA,2020-06-29 00:00:00,57081,3199,1227.866840303098
ME,2020-06-29 00:00:00,3219,105,239.47115484759846
MD,2020-06-29 00:00:00,67254,3175,1112.4306943139563
MA,2020-06-29 00:00:00,108768,8094,1578.0624252176606
MI,2020-06-29 00:00:00,70223,6161,703.1541555065824
MN,2020-06-29 00:00:00,35861,1470,635.874823038099
MS,2020-06-29 00:00:00,26567,1059,892.6636401604892
MO,2020-06-29 00:00:00,20825,1004,339.3115161595378
MT,2020-06-29 00:00:00,919,22,85.98605135959009
NE,2020-06-29 00:00:00,19042,269,984.383852837664
NV,2020-06-29 00:00:00,17894,504,580.9446015071964
NH,2020-06-29 00:00:00,5760,367,423.6194308937708
NJ,2020-06-29 00:00:00,171272,14992,1928.2631873445623
NM,2020-06-29 00:00:00,11982,493,571.434294355906
NY,2020-06-29 00:00:00,393403,31403,2021.7583814089357
NC,2020-06-29 00:00:00,63736,1357,607.699175559616
ND,2020-06-29 00:00:00,3539,79,464.39790988134826
OH,2020-06-29 00:00:00,51046,2818,436.6974360729226
OK,2020-06-29 00:00:00,13175,385,332.95669844434036
OR,2020-06-29 00:00:00,8485,204,201.17423158437808
PA,2020-06-29 00:00:00,90467,6614,706.6636285970876
