,date,total,covid,pct,rolling_pct
359,2021-01-25,5836,2030,0.34784098697738175,0.31700915407199015
360,2021-01-26,6408,2291,0.35752184769038703,0.3395985568295548
361,2021-01-27,6330,2161,0.34139020537124803,0.3489176800130056
362,2021-01-28,6727,2341,0.34800059461870075,0.34897088256011194
363,2021-01-29,6216,2194,0.35296010296010294,0.34745030098335056
364,2021-01-30,2814,902,0.3205401563610519,0.3405002846466185
365,2021-01-31,1390,473,0.3402877697841727,0.33792934303510913
366,2021-02-01,5473,1743,0.3184725013703636,0.3264334758385294
367,2021-02-02,6702,2228,0.3324380781856162,0.3303994497800508
368,2021-02-03,6881,2251,0.3271326842028775,0.32601442125295244
369,2021-02-04,6862,2239,0.32628971145438646,0.3286201579476267
370,2021-02-05,6523,2237,0.34294036486279317,0.3321209201733524
371,2021-02-06,3540,1023,0.2889830508474576,0.31940437572154573
372,2021-02-07,3782,1123,0.2969328397673189,0.3096187518258566
373,2021-02-08,5836,1856,0.31802604523646333,0.30131397861708
374,2021-02-09,6470,1944,0.30046367851622874,0.30514085450667033
375,2021-02-10,6630,1997,0.30120663650075413,0.30656545341781544
376,2021-02-11,6761,2123,0.31400680372725925,0.3052257062480807
377,2021-02-12,6240,1920,0.3076923076923077,0.3076352493067737
378,2021-02-13,3740,938,0.25080213903743315,0.2908337501523333
379,2021-02-14,3109,841,0.2705049855258926,0.27633314408521115
380,2021-02-15,4144,1189,0.28692084942084944,0.2694093246613917
381,2021-02-16,5879,1848,0.3143391733287974,0.2905883360918465
382,2021-02-17,6534,2136,0.3269054178145087,0.3093884801880518
383,2021-02-18,6677,2061,0.3086715590834207,0.31663871674224225
384,2021-02-19,6203,1954,0.3150088666774142,0.31686194785844785
385,2021-02-20,3538,911,0.25749010740531375,0.29372351105538286
386,2021-02-21,3165,881,0.2783570300157978,0.2836186680328419
387,2021-02-22,5972,1844,0.30877427997320833,0.28154047246477326
388,2021-02-23,6235,1774,0.28452285485164397,0.2905513882802167
389,2021-02-24,6770,2065,0.3050221565731167,0.29943976379932297
390,2021-02-25,6800,2054,0.30205882352941177,0.2972012783180575
391,2021-02-26,6163,1864,0.3024501054681162,0.3031770285235482
392,2021-02-27,3680,1049,0.28505434782608696,0.29652109227453827
393,2021-02-28,3505,1027,0.29300998573466475,0.29350481300962267
394,2021-03-01,5509,1830,0.3321836994009802,0.30341601098724397
395,2021-03-02,6328,2004,0.3166877370417193,0.3139604740591215
396,2021-03-03,6483,2025,0.3123553910226747,0.320408942488458
397,2021-03-04,6507,2059,0.31642846165667743,0.3151571965736905
398,2021-03-05,6265,1992,0.31795690343176375,0.3155802520370386
399,2021-03-06,3528,970,0.27494331065759636,0.3031095585820125
400,2021-03-07,3252,1016,0.3124231242312423,0.30177444610686743
401,2021-03-08,5629,1799,0.3195949546988808,0.30232046319590644
402,2021-03-09,6173,1848,0.2993682164263729,0.3104620984521653
403,2021-03-10,6400,2136,0.33375,0.3175710570417512
404,2021-03-11,6777,2509,0.37022281245388816,0.3344470096267537
405,2021-03-12,6055,2005,0.3311312964492155,0.3450347029677012
406,2021-03-13,3389,1058,0.3121864856889938,0.33784686486403254
407,2021-03-14,3538,1143,0.323063877897117,0.32212722001177546
408,2021-03-15,6201,2131,0.3436542493146267,0.32630153763357916
409,2021-03-16,6252,1948,0.3115802943058221,0.32609947383918864
410,2021-03-17,6404,2082,0.32510930668332294,0.3267812834345906
411,2021-03-18,6664,2109,0.3164765906362545,0.3177220638751332
412,2021-03-19,6173,1932,0.3129758626275717,0.31818725331571635
413,2021-03-20,3440,1007,0.29273255813953486,0.30739500380112034
414,2021-03-21,3258,935,0.28698588090853283,0.29756476722521313
415,2021-03-22,5562,1735,0.311938151743977,0.2972188635973482
416,2021-03-23,5918,1825,0.3083812098681987,0.30243508084023624
417,2021-03-24,6330,1968,0.3109004739336493,0.31040661184860835
418,2021-03-25,6406,1973,0.30799250702466435,0.3090913969421708
419,2021-03-26,5629,1622,0.2881506484277847,0.3023478764620328
420,2021-03-27,3276,853,0.2603785103785104,0.28550722194365313
421,2021-03-28,3155,798,0.25293185419968306,0.2671536710019927
422,2021-03-29,5530,1638,0.29620253164556964,0.2698376320745877
423,2021-03-30,5415,1548,0.28587257617728534,0.27833565400751265
424,2021-03-31,5902,1830,0.3100643849542528,0.2973798309257026
